Year,Month,city,Crop,Min Price,Max Price,Modal Price
2024,3,Shivamogga,Blackgram (Urad),35.13,43.22,39.27
2024,3,Shivamogga,Bottle Gourd,29.8,31.79,31.79
2024,3,Shivamogga,Brinjal (Eggplant),34.52,36.06,35.9
2024,3,Shivamogga,Cabbage,46.97,48.43,47.26
2024,3,Shivamogga,Capsicum (Bell Pepper),40.15,45.8,44.07
2024,3,Shivamogga,Carrot,20.97,25.73,23.16
2024,3,Shivamogga,Cauliflower,56.74,61.28,58.05
2024,3,Shivamogga,Chickpea (Bengal gram),21.17,28.37,24.49
2024,3,Shivamogga,Chilli,20.18,26.38,24.07
2024,3,Shivamogga,Coriander,22.64,25.43,23.13
2024,3,Shivamogga,Cotton,3.21,8.1,5.37
2024,3,Shivamogga,Cucumber,26.21,33.44,30.51
2024,3,Shivamogga,French Beans,31.09,37.05,33.86
2024,3,Shivamogga,Grapes,73.54,80.55,75.96
2024,3,Shivamogga,Green Peas,40.01,42.07,41.74
2024,3,Shivamogga,Greengram (Moong),29.74,36.48,34.47
2024,3,Shivamogga,Groundnut,27.45,31.71,28.39
2024,3,Shivamogga,Guava,20.84,23.21,22.53
2024,3,Shivamogga,Jackfruit,47.44,50.08,47.51
2024,3,Shivamogga,Maize,21.22,23.97,22.85
2024,3,Shivamogga,Mango,35.56,36.78,36.06
2024,3,Shivamogga,Muskmelon,35.88,42.24,40.11
2024,3,Shivamogga,Mustard,32.84,33.75,33.49
2024,3,Shivamogga,Okra (Bhindi),32.57,39.16,35.89
2024,3,Shivamogga,Onion,24.12,28.69,27.99
2024,3,Shivamogga,Papaya,47.41,49.33,49.14
2024,3,Shivamogga,Pearl Millet (Bajra),27.08,32.2,30.21
2024,3,Shivamogga,Pigeonpea (Tur),46.49,53.69,49.63
2024,3,Shivamogga,Pomegranate,49.23,57.45,52.95
2024,3,Shivamogga,Potato,46.81,52.85,48.65
2024,3,Shivamogga,Pumpkin,41.51,46.15,45.99
2024,3,Shivamogga,Ragi (Finger Millet),39.61,46.99,44.21
2024,3,Shivamogga,Rice (Paddy),26.3,29.51,27.29
2024,3,Shivamogga,Ridge Gourd,31.28,37.08,36.16
2024,3,Shivamogga,Sapota (Chikoo),19.52,27.24,23.87
2024,3,Shivamogga,Sesame,28.94,34.28,31.87
2024,3,Shivamogga,Sorghum (Jowar),17.84,23.8,20.13
2024,3,Shivamogga,Soybean,45.7,52,47.95
2024,3,Shivamogga,Spinach,38.2,42.75,40.49
2024,3,Shivamogga,Sugarcane,2.65,9.39,5.68
2024,3,Shivamogga,Sunflower,19.56,24.73,23.33
2024,3,Shivamogga,Tomato,24.69,25.55,24.77
2024,3,Shivamogga,Tomato (Hybrid High-Demand),15.41,22.19,19.85
2024,3,Shivamogga,Watermelon,25.51,32.46,28.21
2024,3,Tumakuru,Amla (Indian Gooseberry),58.82,64.92,61.42
2024,3,Tumakuru,Banana,77.2,79.17,78.66
2024,3,Tumakuru,Beetroot,32.65,35.91,35.55
2024,3,Tumakuru,Bitter Gourd,38.67,44.89,40.12
2024,3,Tumakuru,Blackgram (Urad),19.36,24.21,22.24
2024,3,Tumakuru,Bottle Gourd,34.93,38.99,37.16
2024,3,Tumakuru,Brinjal (Eggplant),31.59,35.12,33.92
2024,3,Tumakuru,Cabbage,54.03,61.95,57.77
2024,3,Tumakuru,Capsicum (Bell Pepper),35.84,43.08,39.24
2024,3,Tumakuru,Carrot,23.42,26,25.35
2024,3,Tumakuru,Cauliflower,55.01,58.38,55.04
2024,3,Tumakuru,Chickpea (Bengal gram),28.27,31.76,29.25
2024,3,Tumakuru,Chilli,31.33,32.98,31.5
2024,3,Tumakuru,Coriander,34.19,41.92,39.04
2024,3,Tumakuru,Cotton,3.53,8.9,4.91
2024,3,Tumakuru,Cucumber,33.59,41.46,38.42
2024,3,Tumakuru,French Beans,28.95,34.59,32.49
2024,3,Tumakuru,Grapes,71.25,78.07,74.69
2024,3,Tumakuru,Green Peas,42.97,46.64,45.74
2024,3,Tumakuru,Greengram (Moong),21.24,26.09,24.54
2024,3,Tumakuru,Groundnut,23.36,29.29,26.58
2024,3,Tumakuru,Guava,23.55,32.78,28.35
2024,3,Tumakuru,Jackfruit,40.24,41.62,41.08
2024,3,Tumakuru,Maize,34.78,39.87,38.69
2024,3,Tumakuru,Mango,37.52,46.46,41.7
2024,3,Tumakuru,Muskmelon,31.66,36.82,32.33
2024,3,Tumakuru,Mustard,27.67,31.61,28.45
2024,3,Tumakuru,Okra (Bhindi),42,51.83,46.98
2024,3,Tumakuru,Onion,52.94,60.6,55.95
2024,3,Tumakuru,Papaya,43.78,45.93,44.28
2024,3,Tumakuru,Pearl Millet (Bajra),26.96,33.52,31.77
2024,3,Tumakuru,Pigeonpea (Tur),38.58,45.23,42.24
2024,3,Tumakuru,Pomegranate,73.81,79.23,77.44
2024,3,Tumakuru,Potato,55.05,59.7,58.32
2024,3,Tumakuru,Pumpkin,32.44,38.13,34.94
2024,3,Tumakuru,Ragi (Finger Millet),35.17,36.57,36.46
2024,3,Tumakuru,Rice (Paddy),25.09,31.54,27.88
2024,3,Tumakuru,Ridge Gourd,38.71,43.32,40.26
2024,3,Tumakuru,Sapota (Chikoo),47.04,51.16,47.88
2024,3,Tumakuru,Sesame,35.14,39.41,38.8
2024,3,Tumakuru,Sorghum (Jowar),29.95,36.1,33.11
2024,3,Tumakuru,Soybean,34.84,42.28,37.72
2024,3,Tumakuru,Spinach,22.52,30.16,25.59
2024,3,Tumakuru,Sugarcane,2.22,3.18,3.11
2024,3,Tumakuru,Sunflower,38.5,43.61,41.63
2024,3,Tumakuru,Tomato,46.95,50.75,49.2
2024,3,Tumakuru,Tomato (Hybrid High-Demand),32.14,36.73,35.97
2024,3,Tumakuru,Watermelon,23.01,27.36,23.78
2024,3,Udupi,Amla (Indian Gooseberry),68.88,74.28,71.39
2024,3,Udupi,Banana,66.84,72,68.05
2024,3,Udupi,Beetroot,30.3,34.92,30.66
2024,3,Udupi,Bitter Gourd,26.91,34.19,30.26
2024,3,Udupi,Blackgram (Urad),22.76,27.9,24.71
2024,3,Udupi,Bottle Gourd,37.68,42.63,40.1
2024,3,Udupi,Brinjal (Eggplant),27.53,34.71,32.03
2024,3,Udupi,Cabbage,31.46,36.09,34.26
2024,3,Udupi,Capsicum (Bell Pepper),19.3,20.5,20.35
2024,3,Udupi,Carrot,17.73,24.79,21.06
2024,3,Udupi,Cauliflower,36.76,40.48,36.77
2024,3,Udupi,Chickpea (Bengal gram),17.85,22.55,20.14
2024,3,Udupi,Chilli,35.12,39.52,37.14
2024,3,Udupi,Coriander,20.92,25.8,25.47
2024,3,Udupi,Cotton,1,7.37,3.5
2024,3,Udupi,Cucumber,39.96,47.2,44.83
2024,3,Udupi,French Beans,45.27,48.38,48.24
2024,3,Udupi,Grapes,29.16,31.31,31.03
2024,3,Udupi,Green Peas,45.22,51.59,49.79
2024,3,Udupi,Greengram (Moong),25.66,32.17,27.54
2024,3,Udupi,Groundnut,23.97,27.52,26.31
2024,3,Udupi,Guava,37.74,44.08,40.5
2024,3,Udupi,Jackfruit,36.88,39.27,37.52
2024,3,Udupi,Maize,21.01,27.45,24.07
2024,3,Udupi,Mango,40.74,42.27,40.88
2024,3,Udupi,Muskmelon,40.92,44.14,42.04
2024,3,Udupi,Mustard,26.07,31.41,27.26
2024,3,Udupi,Okra (Bhindi),39.46,45.92,42.72
2024,3,Udupi,Onion,46.05,50.65,49.86
2024,3,Udupi,Papaya,40.72,44.06,41.21
2024,3,Udupi,Pearl Millet (Bajra),39.7,43.32,39.76
2024,3,Udupi,Pigeonpea (Tur),47.63,52.67,48.38
2024,3,Udupi,Pomegranate,72.62,80.61,75.93
2024,3,Udupi,Potato,44.07,53.08,48.8
2024,3,Udupi,Pumpkin,35.48,44.17,39.83
2024,3,Udupi,Ragi (Finger Millet),44.39,49.18,48.89
2024,3,Udupi,Rice (Paddy),32.34,35.95,35.1
2024,3,Udupi,Ridge Gourd,37.34,42.81,39.51
2024,3,Udupi,Sapota (Chikoo),40.18,42,41.55
2024,3,Udupi,Sesame,20.41,25.61,24.15
2024,3,Udupi,Sorghum (Jowar),36.49,39.72,38.47
2024,3,Udupi,Soybean,20.95,26.39,22.48
2024,3,Udupi,Spinach,37.24,41.21,39.55
2024,3,Udupi,Sugarcane,1.38,7.49,5.48
2024,3,Udupi,Sunflower,36.21,39.07,36.75
2024,3,Udupi,Tomato,39.2,45.5,41.49
2024,3,Udupi,Tomato (Hybrid High-Demand),26.9,34.01,31.79
2024,3,Udupi,Watermelon,39.93,44.18,43.32
2024,3,Uttara Kannada (Karwar),Amla (Indian Gooseberry),70.06,78.16,75.03
2024,3,Uttara Kannada (Karwar),Banana,47.7,52.16,51.88
2024,3,Uttara Kannada (Karwar),Beetroot,24.04,29.1,24.45
2024,3,Uttara Kannada (Karwar),Bitter Gourd,39.05,42.9,40.21
2024,3,Uttara Kannada (Karwar),Blackgram (Urad),29.37,35.75,34.35
2024,3,Uttara Kannada (Karwar),Bottle Gourd,36.39,38.27,37.36
2024,3,Uttara Kannada (Karwar),Brinjal (Eggplant),16.35,24.14,20.74
2024,3,Uttara Kannada (Karwar),Cabbage,43.48,49.04,44.08
2024,3,Uttara Kannada (Karwar),Capsicum (Bell Pepper),37.09,44.66,39.69
2024,3,Uttara Kannada (Karwar),Carrot,20.71,25.54,23.75
2024,3,Uttara Kannada (Karwar),Cauliflower,52.51,57.19,54.22
2024,3,Uttara Kannada (Karwar),Chickpea (Bengal gram),24.31,25.95,24.71
2024,3,Uttara Kannada (Karwar),Chilli,17.13,22.13,20.97
2024,3,Uttara Kannada (Karwar),Coriander,26.27,34.69,30.67
2024,3,Uttara Kannada (Karwar),Cotton,1,7.34,4.48
2024,3,Uttara Kannada (Karwar),Cucumber,47.74,50.12,48.73
2024,3,Uttara Kannada (Karwar),French Beans,29.33,32.37,32.09
2024,3,Uttara Kannada (Karwar),Grapes,62.24,70.46,65.87
2024,3,Uttara Kannada (Karwar),Green Peas,20.53,25.36,24.11
2024,3,Uttara Kannada (Karwar),Greengram (Moong),25.34,29.02,27.57
2024,3,Uttara Kannada (Karwar),Groundnut,34.72,42.02,38.49
2024,3,Uttara Kannada (Karwar),Guava,39.66,45.69,43.86
2024,3,Uttara Kannada (Karwar),Jackfruit,19.83,24.79,23.81
2024,3,Uttara Kannada (Karwar),Maize,37.86,38.83,37.9
2024,3,Uttara Kannada (Karwar),Mango,72.39,77.51,77.36
2024,3,Uttara Kannada (Karwar),Muskmelon,37.46,44.42,42.41
2024,3,Uttara Kannada (Karwar),Mustard,47.44,53.74,49.04
2024,3,Uttara Kannada (Karwar),Okra (Bhindi),34.17,39.51,35.36
2024,3,Uttara Kannada (Karwar),Onion,54.01,56.43,55.42
2024,3,Uttara Kannada (Karwar),Papaya,41.12,46.19,41.52
2024,3,Uttara Kannada (Karwar),Pearl Millet (Bajra),32.06,34.76,33.9
2024,3,Uttara Kannada (Karwar),Pigeonpea (Tur),24.98,31.14,29.27
2024,3,Uttara Kannada (Karwar),Pomegranate,51.38,52.59,52.44
2024,3,Uttara Kannada (Karwar),Potato,39.84,43.82,42.29
2024,3,Uttara Kannada (Karwar),Pumpkin,36.22,40.47,36.29
2024,3,Uttara Kannada (Karwar),Ragi (Finger Millet),41.41,46.2,44.23
2024,3,Uttara Kannada (Karwar),Rice (Paddy),33.24,40.08,37.13
2024,3,Uttara Kannada (Karwar),Ridge Gourd,27.87,31.41,29.49
2024,3,Uttara Kannada (Karwar),Sapota (Chikoo),22.96,29.33,25.38
2024,3,Uttara Kannada (Karwar),Sesame,43.24,46.42,44.38
2024,3,Uttara Kannada (Karwar),Sorghum (Jowar),32.62,38.22,36.55
2024,3,Uttara Kannada (Karwar),Soybean,47.6,49.63,48.98
2024,3,Uttara Kannada (Karwar),Spinach,40.53,44.41,41.7
2024,3,Uttara Kannada (Karwar),Sugarcane,1.05,7.46,5.54
2024,3,Uttara Kannada (Karwar),Sunflower,18.65,24.39,20.88
2024,3,Uttara Kannada (Karwar),Tomato,14.71,18.37,15.04
2024,3,Uttara Kannada (Karwar),Tomato (Hybrid High-Demand),15.65,16.73,15.97
2024,3,Uttara Kannada (Karwar),Watermelon,37.01,43.76,38.97
2024,3,Vijayapura,Amla (Indian Gooseberry),59.73,66.8,64.54
2024,3,Vijayapura,Banana,48.2,50.69,50.6
2024,3,Vijayapura,Beetroot,31.6,34.22,33.03
2024,3,Vijayapura,Bitter Gourd,28.05,32.9,32.5
2024,3,Vijayapura,Blackgram (Urad),25.01,28.98,27.59
2024,3,Vijayapura,Bottle Gourd,19,24.46,23.2
2024,3,Vijayapura,Brinjal (Eggplant),32.07,38.54,35.78
2024,3,Vijayapura,Cabbage,47.05,47.59,47.24
2024,3,Vijayapura,Capsicum (Bell Pepper),41.05,47.42,42.49
2024,3,Vijayapura,Carrot,35.5,41.74,37.8
2024,3,Vijayapura,Cauliflower,53.94,62.21,58.37
2024,3,Vijayapura,Chickpea (Bengal gram),34.27,39.57,35.58
2024,3,Vijayapura,Chilli,19.21,21.24,20.63
2024,3,Vijayapura,Coriander,37.88,44.04,41.34
2024,3,Vijayapura,Cotton,2.26,7.66,5.48
2024,3,Vijayapura,Cucumber,47.56,51.81,48.42
2024,3,Vijayapura,French Beans,41.68,46.15,44.47
2024,3,Vijayapura,Grapes,53.77,62.56,57.92
2024,3,Vijayapura,Green Peas,45.28,53.14,48.89
2024,3,Vijayapura,Greengram (Moong),19.17,25.74,22.48
2024,3,Vijayapura,Groundnut,39.39,42.54,41.82
2024,3,Vijayapura,Guava,46.94,51.57,49.89
2024,3,Vijayapura,Jackfruit,45.99,47.18,46.94
2024,3,Vijayapura,Maize,18.52,26.61,21.94
2024,3,Vijayapura,Mango,58.49,63.99,63.31
2024,3,Vijayapura,Muskmelon,39.01,43.18,41.57
2024,3,Vijayapura,Mustard,42.94,48.32,45.06
2024,3,Vijayapura,Okra (Bhindi),25.83,30.48,29
2024,3,Vijayapura,Onion,41.52,44.59,42.26
2024,3,Vijayapura,Papaya,27.41,31.56,27.78
2024,3,Vijayapura,Pearl Millet (Bajra),23.6,25.11,23.77
2024,3,Vijayapura,Pigeonpea (Tur),35.73,43.26,39.87
2024,3,Vijayapura,Pomegranate,46.05,49.06,48.16
2024,3,Vijayapura,Potato,21.46,28.69,25.17
2024,3,Vijayapura,Pumpkin,22.65,26.9,24.28
2024,3,Vijayapura,Ragi (Finger Millet),26.69,28.41,27.72
2024,3,Vijayapura,Rice (Paddy),38.1,39.8,39.68
2024,3,Vijayapura,Ridge Gourd,20.39,25.55,25.12
2024,3,Vijayapura,Sapota (Chikoo),41.07,45.87,44.89
2024,3,Vijayapura,Sesame,37.57,38.34,38.12
2024,3,Vijayapura,Sorghum (Jowar),23.13,25.79,23.22
2024,3,Vijayapura,Soybean,36.94,44.12,39.9
2024,3,Vijayapura,Spinach,18.02,21.98,21.74
2024,3,Vijayapura,Sugarcane,1,9.38,5.63
2024,3,Vijayapura,Sunflower,38.11,43.75,39.57
2024,3,Vijayapura,Tomato,17.5,25.19,20.68
2024,3,Vijayapura,Tomato (Hybrid High-Demand),50.25,55.66,50.97
2024,3,Vijayapura,Watermelon,45.8,46.1,46.03
2024,3,Yadgir,Amla (Indian Gooseberry),65.1,74.09,69.42
2024,3,Yadgir,Banana,75.86,79.98,76.5
2024,3,Yadgir,Beetroot,36.46,40.52,36.49
2024,3,Yadgir,Bitter Gourd,35.61,40.93,40.06
2024,3,Yadgir,Blackgram (Urad),37.37,42.67,38.26
2024,3,Yadgir,Bottle Gourd,26.67,33.58,31
2024,3,Yadgir,Brinjal (Eggplant),36.38,42.29,40.19
2024,3,Yadgir,Cabbage,56.06,59.46,57.16
2024,3,Yadgir,Capsicum (Bell Pepper),48.42,49.59,48.95
2024,3,Yadgir,Carrot,22.03,27.29,22.66
2024,3,Yadgir,Cauliflower,50.65,56.19,52.83
2024,3,Yadgir,Chickpea (Bengal gram),27.75,32.17,30.61
2024,3,Yadgir,Chilli,32.28,38.35,35.26
2024,3,Yadgir,Coriander,16.28,23.06,20.17
2024,3,Yadgir,Cotton,1,3.51,3.27
2024,3,Yadgir,Cucumber,18.63,23.7,20.72
2024,3,Yadgir,French Beans,36.97,43.48,38.59
2024,3,Yadgir,Grapes,77.97,81.99,78.34
2024,3,Yadgir,Green Peas,26.34,29.83,29.58
2024,3,Yadgir,Greengram (Moong),29.21,33.12,31.86
2024,3,Yadgir,Groundnut,20.45,26.32,24.55
2024,3,Yadgir,Guava,24.17,29.59,28.84
2024,3,Yadgir,Jackfruit,24.08,29.17,26.57
2024,3,Yadgir,Maize,26.73,32.58,28.82
2024,3,Yadgir,Mango,74.7,76.8,74.85
2024,3,Yadgir,Muskmelon,23.79,28.65,28.48
2024,3,Yadgir,Mustard,28.63,31.32,30.04
2024,3,Yadgir,Okra (Bhindi),23.12,25.74,23.39
2024,3,Yadgir,Onion,56.63,58.86,58.01
2024,3,Yadgir,Papaya,40.75,46.29,42.51
2024,3,Yadgir,Pearl Millet (Bajra),34.18,37.18,37
2024,3,Yadgir,Pigeonpea (Tur),17.4,21.01,20.12
2024,3,Yadgir,Pomegranate,72.02,79.92,75.54
2024,3,Yadgir,Potato,42.6,45.43,43.6
2024,3,Yadgir,Pumpkin,38.34,46.23,41.76
2024,3,Yadgir,Ragi (Finger Millet),22.09,30.6,26.27
2024,3,Yadgir,Rice (Paddy),32.12,35.99,33.41
2024,3,Yadgir,Ridge Gourd,24.43,31.66,27.31
2024,3,Yadgir,Sapota (Chikoo),35.31,43.07,38.62
2024,3,Yadgir,Sesame,36.99,39.83,37.74
2024,3,Yadgir,Sorghum (Jowar),23.96,31.25,28.95
2024,3,Yadgir,Soybean,24.37,28.75,25.61
2024,3,Yadgir,Spinach,28.96,34.05,33.83
2024,3,Yadgir,Sugarcane,4.64,8.75,5.83
2024,3,Yadgir,Sunflower,47.82,51.06,49.38
2024,3,Yadgir,Tomato,14.22,21.97,18.78
2024,3,Yadgir,Tomato (Hybrid High-Demand),45.76,50.05,49.13
2024,3,Yadgir,Watermelon,29.46,35.71,31.22
2024,4,Bagalkote,Amla (Indian Gooseberry),56.24,60.95,57.91
2024,4,Bagalkote,Banana,31.17,39.46,34.95
2024,4,Bagalkote,Beetroot,43.46,49.37,46.76
2024,4,Bagalkote,Bitter Gourd,41.02,42.34,42.01
2024,4,Bagalkote,Blackgram (Urad),24.79,31.24,26.47
2024,4,Bagalkote,Bottle Gourd,44.74,50.53,47.54
2024,4,Bagalkote,Brinjal (Eggplant),22.45,27.55,25.06
2024,4,Bagalkote,Cabbage,38.51,45.99,42.52
2024,4,Bagalkote,Capsicum (Bell Pepper),26.71,29.46,27.47
2024,4,Bagalkote,Carrot,34.4,39.47,37.66
2024,4,Bagalkote,Cauliflower,38.59,40.57,39.14
2024,4,Bagalkote,Chickpea (Bengal gram),34.94,38.45,37.79
2024,4,Bagalkote,Chilli,20.53,22.24,21.61
2024,4,Bagalkote,Coriander,34.61,37.27,36.04
2024,4,Bagalkote,Cotton,4.19,5.33,5.29
2024,4,Bagalkote,Cucumber,25.01,27.13,25.97
2024,4,Bagalkote,French Beans,41.36,46.41,44.17
2024,4,Bagalkote,Grapes,37.25,43.85,39.01
2024,4,Bagalkote,Green Peas,19.62,26.12,22.01
2024,4,Bagalkote,Greengram (Moong),23.33,31.45,26.58
2024,4,Bagalkote,Groundnut,39.92,48.16,43.46
2024,4,Bagalkote,Guava,47.53,49.53,49.07
2024,4,Bagalkote,Jackfruit,38.42,42.69,41.51
2024,4,Bagalkote,Maize,22.87,24.85,23.8
2024,4,Bagalkote,Mango,43.98,49.45,47.95
2024,4,Bagalkote,Muskmelon,46.92,50.11,47.97
2024,4,Bagalkote,Mustard,42.26,45.12,42.71
2024,4,Bagalkote,Okra (Bhindi),25.69,29.45,28.88
2024,4,Bagalkote,Onion,56.17,61.17,56.23
2024,4,Bagalkote,Papaya,20.36,24.02,23.39
2024,4,Bagalkote,Pearl Millet (Bajra),23.52,28.09,25.6
2024,4,Bagalkote,Pigeonpea (Tur),38.97,45.17,40.28
2024,4,Bagalkote,Pomegranate,70.84,75.76,73.12
2024,4,Bagalkote,Potato,34.87,39.58,38.12
2024,4,Bagalkote,Pumpkin,47.59,49.39,47.95
2024,4,Bagalkote,Ragi (Finger Millet),40.73,47.87,43.38
2024,4,Bagalkote,Rice (Paddy),35.91,39.98,36.6
2024,4,Bagalkote,Ridge Gourd,41.27,43.96,42.7
2024,4,Bagalkote,Sapota (Chikoo),24.85,27.98,26.51
2024,4,Bagalkote,Sesame,22.08,26.93,22.1
2024,4,Bagalkote,Sorghum (Jowar),34.72,38.5,34.85
2024,4,Bagalkote,Soybean,37.37,45.08,41.66
2024,4,Bagalkote,Spinach,45.2,48.24,47.88
2024,4,Bagalkote,Sugarcane,2.42,8.01,3.36
2024,4,Bagalkote,Sunflower,29.24,35.74,33.9
2024,4,Bagalkote,Tomato,30.1,35.87,32.2
2024,4,Bagalkote,Tomato (Hybrid High-Demand),35.95,37.31,36.66
2024,4,Bagalkote,Watermelon,25.02,28.99,28.93
2024,4,Ballari,Amla (Indian Gooseberry),29.99,35.52,32.65
2024,4,Ballari,Banana,58.02,60.2,59.98
2024,4,Ballari,Beetroot,28.59,36.84,32.69
2024,4,Ballari,Bitter Gourd,37.81,40.35,39.82
2024,4,Ballari,Blackgram (Urad),28.1,33.14,32.73
2024,4,Ballari,Bottle Gourd,19.06,23.01,22.59
2024,4,Ballari,Brinjal (Eggplant),45.75,50.07,46.06
2024,4,Ballari,Cabbage,38.14,45.17,40.98
2024,4,Ballari,Capsicum (Bell Pepper),23.26,31.85,27.49
2024,4,Ballari,Carrot,40.65,42.52,41.72
2024,4,Ballari,Cauliflower,11,19.34,15.17
2024,4,Ballari,Chickpea (Bengal gram),21.68,24.32,24.31
2024,4,Ballari,Chilli,35.54,43.14,40.14
2024,4,Ballari,Coriander,44.35,49.08,47.24
2024,4,Ballari,Cotton,3.95,7.77,4.74
2024,4,Ballari,Cucumber,44.49,47.87,46.84
2024,4,Ballari,French Beans,34.23,39.86,38.78
2024,4,Ballari,Grapes,69.75,76.22,74.67
2024,4,Ballari,Green Peas,28.96,29.37,29.08
2024,4,Ballari,Greengram (Moong),18.14,26.24,22.59
2024,4,Ballari,Groundnut,45.19,48.92,46.8
2024,4,Ballari,Guava,27.1,35.61,31.49
2024,4,Ballari,Jackfruit,42.92,48.96,47.06
2024,4,Ballari,Maize,26.16,30.3,29.23
2024,4,Ballari,Mango,64.19,68.63,67.48
2024,4,Ballari,Muskmelon,24.99,28.5,26.53
2024,4,Ballari,Mustard,20.17,23.69,22.47
2024,4,Ballari,Okra (Bhindi),31.35,32.63,31.98
2024,4,Ballari,Onion,31.72,40.27,36.3
2024,4,Ballari,Papaya,28.26,32.73,30.72
2024,4,Ballari,Pearl Millet (Bajra),20.92,27.07,22.52
2024,4,Ballari,Pigeonpea (Tur),33.09,39.96,36.72
2024,4,Ballari,Pomegranate,73.11,74.98,73.62
2024,4,Ballari,Potato,18.76,24.74,19.79
2024,4,Ballari,Pumpkin,20.45,27.52,23.12
2024,4,Ballari,Ragi (Finger Millet),24.16,27.55,24.43
2024,4,Ballari,Rice (Paddy),33.43,42.55,37.69
2024,4,Ballari,Ridge Gourd,30.95,38.65,34.74
2024,4,Ballari,Sapota (Chikoo),25.74,31.66,28.47
2024,4,Ballari,Sesame,40.48,45.35,42.96
2024,4,Ballari,Sorghum (Jowar),27.66,33.24,30.02
2024,4,Ballari,Soybean,21.88,24.83,23.91
2024,4,Ballari,Spinach,44.13,49.02,44.72
2024,4,Ballari,Sugarcane,1,4.4,4.09
2024,4,Ballari,Sunflower,30.06,33.5,31.56
2024,4,Ballari,Tomato,54.42,55.56,55.12
2024,4,Ballari,Tomato (Hybrid High-Demand),32.37,39.14,35.75
2024,4,Ballari,Watermelon,29.95,35.91,33.13
2024,4,Belagavi,Amla (Indian Gooseberry),51.21,53,51.26
2024,4,Belagavi,Banana,26.75,34.7,30.08
2024,4,Belagavi,Beetroot,46.31,51.95,47.37
2024,4,Belagavi,Bitter Gourd,20.76,26.19,22.65
2024,4,Belagavi,Blackgram (Urad),31.45,36.54,35.6
2024,4,Belagavi,Bottle Gourd,36.12,39.74,37.82
2024,4,Belagavi,Brinjal (Eggplant),30.18,33.17,31.24
2024,4,Belagavi,Cabbage,50.63,56.1,53.58
2024,4,Belagavi,Capsicum (Bell Pepper),16.82,23.99,20.69
2024,4,Belagavi,Carrot,42.7,49.16,45.53
2024,4,Belagavi,Cauliflower,20.25,22.42,20.27
2024,4,Belagavi,Chickpea (Bengal gram),20.32,28.65,24.59
2024,4,Belagavi,Chilli,26.95,33.43,30.09
2024,4,Belagavi,Coriander,20.34,24.03,23.22
2024,4,Belagavi,Cotton,1.88,6.48,5.59
2024,4,Belagavi,Cucumber,24.98,29.34,27.95
2024,4,Belagavi,French Beans,33.37,40.4,36.32
2024,4,Belagavi,Grapes,31.44,37.79,35.06
2024,4,Belagavi,Green Peas,41.9,45.04,42.18
2024,4,Belagavi,Greengram (Moong),21.99,29.22,25.34
2024,4,Belagavi,Groundnut,40.04,40.79,40.14
2024,4,Belagavi,Guava,36.15,41.89,38.45
2024,4,Belagavi,Jackfruit,24.43,31.58,26.99
2024,4,Belagavi,Maize,19,24.78,22.59
2024,4,Belagavi,Mango,29.97,36.99,34.22
2024,4,Belagavi,Muskmelon,24.87,31.21,28.44
2024,4,Belagavi,Mustard,27.54,29.16,27.78
2024,4,Belagavi,Okra (Bhindi),35.94,42.26,40.08
2024,4,Belagavi,Onion,15.42,17.24,17.22
2024,4,Belagavi,Papaya,22.51,26.18,23.11
2024,4,Belagavi,Pearl Millet (Bajra),21.16,26.7,25.87
2024,4,Belagavi,Pigeonpea (Tur),31.73,40.48,36.67
2024,4,Belagavi,Pomegranate,46.81,55.71,51.28
2024,4,Belagavi,Potato,52.5,59.4,55.32
2024,4,Belagavi,Pumpkin,32.48,37.77,35.99
2024,4,Belagavi,Ragi (Finger Millet),36.15,37.41,37.06
2024,4,Belagavi,Rice (Paddy),19.75,21.2,20
2024,4,Belagavi,Ridge Gourd,41.7,48.16,45.86
2024,4,Belagavi,Sapota (Chikoo),31.88,35.09,32.42
2024,4,Belagavi,Sesame,27.18,29.37,28.04
2024,4,Belagavi,Sorghum (Jowar),25.65,28.23,27.04
2024,4,Belagavi,Soybean,25.23,33.6,29.71
2024,4,Belagavi,Spinach,26.38,31.72,26.74
2024,4,Belagavi,Sugarcane,1.16,4.22,3.18
2024,4,Belagavi,Sunflower,46.01,47.98,46.47
2024,4,Belagavi,Tomato,33.76,38.7,37.39
2024,4,Belagavi,Tomato (Hybrid High-Demand),40.46,47.49,45.3
2024,4,Belagavi,Watermelon,26.84,34.3,30.44
2024,4,Bengaluru,Amla (Indian Gooseberry),76.81,78.13,77.53
2024,4,Bengaluru,Banana,41.35,42.06,41.38
2024,4,Bengaluru,Beetroot,32.7,37.67,35.86
2024,4,Bengaluru,Bitter Gourd,37.86,44.3,41.27
2024,4,Bengaluru,Blackgram (Urad),35.24,40.78,38.55
2024,4,Bengaluru,Bottle Gourd,45.14,53.89,49.58
2024,4,Bengaluru,Brinjal (Eggplant),28.34,32.51,28.45
2024,4,Bengaluru,Cabbage,58.99,59.92,59.69
2024,4,Bengaluru,Capsicum (Bell Pepper),17.59,26.7,21.74
2024,4,Bengaluru,Carrot,20.11,21.79,20.29
2024,4,Bengaluru,Cauliflower,43.4,50.68,45.86
2024,4,Bengaluru,Chickpea (Bengal gram),36.09,38.89,38.63
2024,4,Bengaluru,Chilli,19.78,20.55,20.4
2024,4,Bengaluru,Coriander,22.61,25.65,23.53
